# Q1 - Catalin+Rusu
14 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:3.6426444 5:7.0 6:0.0 7:4242703823 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-cazare/
14 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:3.6426444 5:7.0 6:0.0 7:3393598825 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-cazare/
14 qid:6 1:1688.0 2:0.85326755 3:0.01885496 4:3.6336508 5:7.0 6:0.0 7:5864245106 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-tabere/
14 qid:6 1:1688.0 2:0.85326755 3:0.01885496 4:3.6336508 5:7.0 6:0.0 7:3794868046 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-tabere/
14 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:3.5979133 5:7.0 6:0.0 7:2224285742 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-taxe/
14 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:3.5979133 5:7.0 6:0.0 7:6391940393 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-taxe/
14 qid:6 1:1944.0 2:0.7939625 3:0.01885496 4:3.5977921 5:7.0 6:0.0 7:9358936108 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/mobilitati-internationale/
14 qid:6 1:1944.0 2:0.7939625 3:0.01885496 4:3.5977921 5:7.0 6:0.0 7:163674969 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/mobilitati-internationale/
14 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:3.576818 5:9.0 6:0.0 7:3013789491 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-practica/
14 qid:6 1:1816.0 2:0.82254744 3:0.01885496 4:3.576818 5:9.0 6:0.0 7:7570176118 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-practica/
# Q7 - Facultatea+de+Informatica
4 qid:7 1:1304.0 2:1.7645385 3:0.5914428 4:3.3607666 5:6.0 6:0.0 7:10507780 # http://www.cs.ubbcluj.ro/scss/
6 qid:7 1:168.0 2:1.6610104 3:0.9696427 4:3.3433197 5:6.0 6:1.2091786 7:18803362 # https://www.cs.ubbcluj.ro/files/orar/2021-2/
6 qid:7 1:280.0 2:1.6055968 3:0.73145765 4:3.3414834 5:6.0 6:1.2091786 7:14245585 # https://www.cs.ubbcluj.ro/files/orar/2021-1/
6 qid:7 1:664.0 2:1.5919042 3:0.9979589 4:3.2648113 5:9.0 6:1.0390884 7:1653930 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-licenta-si-disertatie/feed/
6 qid:7 1:664.0 2:1.5919042 3:0.9981012 4:3.2648113 5:9.0 6:1.0390884 7:7135235935 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-licenta-si-disertatie/feed/
6 qid:7 1:536.0 2:1.8038146 3:0.9979589 4:3.245781 5:8.0 6:1.0902066 7:1738352 # https://www.cs.ubbcluj.ro/anunturi/anunturi-cadre-didactice/feed/
6 qid:7 1:536.0 2:1.8038146 3:0.9981012 4:3.245781 5:8.0 6:1.0902066 7:1317474 # http://www.cs.ubbcluj.ro/anunturi/anunturi-cadre-didactice/feed/
4 qid:7 1:344.0 2:1.6989436 3:0.01885496 4:3.2357306 5:4.0 6:0.0 7:68 # http://www.cs.ubbcluj.ro/~sanda/resources/WDO/mq/2013-2014/
6 qid:7 1:536.0 2:1.7668654 3:0.9979589 4:3.2132802 5:7.0 6:1.1466148 7:3264322 # https://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-burse/feed/
6 qid:7 1:536.0 2:1.7668654 3:0.9981012 4:3.2132802 5:7.0 6:1.1466148 7:12874892 # http://www.cs.ubbcluj.ro/anunturi/anunturi-studenti/anunturi-burse/feed/
6 qid:7 1:1304.0 2:1.4137603 3:0.01885496 4:3.173677 5:12.0 6:0.9109489 7:4275 # https://www.cs.ubbcluj.ro/planificarea-sustinerii-lucrarilor-de-licenta-sesiunea-septembrie-2021/
6 qid:7 1:1304.0 2:1.4137603 3:0.01885496 4:3.173677 5:12.0 6:0.9109489 7:9649 # http://www.cs.ubbcluj.ro/planificarea-sustinerii-lucrarilor-de-licenta-sesiunea-septembrie-2021/
6 qid:7 1:312.0 2:1.8203281 3:0.99831617 4:3.1695528 5:11.0 6:0.9499999 7:997085 # https://www.cs.ubbcluj.ro/anunturi/anunturi-postuniversitar-informatica-si-dezvoltare-software/feed/
6 qid:7 1:312.0 2:1.8203281 3:0.99831617 4:3.1695528 5:11.0 6:0.9499999 7:1851795 # http://www.cs.ubbcluj.ro/anunturi/anunturi-postuniversitar-informatica-si-dezvoltare-software/feed/
3 qid:7 1:13336.0 2:1.6594663 3:0.24189313 4:3.1690936 5:4.0 6:0.0 7:740 # http://www.cs.ubbcluj.ro/~florin/CVBFM.html
6 qid:7 1:1304.0 2:1.4137603 3:0.01885496 4:3.160623 5:12.0 6:0.9109489 7:5632 # http://www.cs.ubbcluj.ro/planificarea-sustinerii-lucrarilor-de-licenta-sesiuna-iunie-iulie-2021/
6 qid:7 1:1304.0 2:1.4137603 3:0.01885496 4:3.160386 5:12.0 6:0.9109489 7:11852 # https://www.cs.ubbcluj.ro/planificarea-sustinerii-lucrarilor-de-licenta-sesiuna-iunie-iulie-2021/
6 qid:7 1:1432.0 2:1.5004272 3:0.01885496 4:3.1397529 5:12.0 6:0.0 7:93 # http://www.cs.ubbcluj.ro/planificarea-studentilor-pentru-proba-1-evaluarea-cunostintelor-fundamentale-si-de-specialitate-a-examenului-de-licenta-sesiunea-iunie-iulie-2021/
20 qid:7 1:2.7404306 2:10.0 3:2072.0 4:0.99254906 5:1.7246058 6:0.018854648 7:5609186088 # https://www.cs.ubbcluj.ro/
6 qid:7 1:1560.0 2:1.3531883 3:0.01885496 4:3.1323042 5:17.0 6:0.75564075 7:252 # https://www.cs.ubbcluj.ro/listele-cu-mediile-pentru-burse-pe-sem-2-an-univ-2021-2022/
